station_id,station_name,chain,address,city,region,country,fuel_type,price_eur_l,last_updated
LT0210,Orlen Palanga,Orlen,Savanorių pr. 11,Palanga,Klaipėdos apskritis,Lithuania,Benzinas 95,1.646,2024-12-15 13:12
LT0017,Circle K Visaginas,Circle K,Savanorių al. 62,Visaginas,Utenos apskritis,Lithuania,Dyzelinas,1.582,2024-10-15 03:04
LT0116,Neste Tauragė,Neste,Naugarduko al. 122,Tauragė,Tauragės apskritis,Lithuania,LPG,0.747,2024-05-15 20:50
LT0099,Neste Šiauliai,Neste,Studentų pl. 128,Šiauliai,Šiaulių apskritis,Lithuania,LPG,0.698,2024-02-10 10:42
LT0084,Viada Kupiškis,Viada,Vytauto g. 24,Kupiškis,Panevėžio apskritis,Lithuania,LPG,0.749,2024-09-13 04:03
LT0292,Lietuva Visaginas,Lietuva,Gedimino g. 17,Visaginas,Utenos apskritis,Lithuania,Benzinas 98,1.715,2024-07-22 16:48
LT0243,Astarta Telšiai,Astarta,Konstitucijos pr. 71,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.626,2024-09-19 09:53
LT0252,Astarta Kretinga,Astarta,Didlaukio al. 98,Kretinga,Klaipėdos apskritis,Lithuania,Dyzelinas,1.593,2024-07-10 16:51
LT0199,Orlen Utena,Orlen,Vilniaus al. 52,Utena,Utenos apskritis,Lithuania,Benzinas 98,1.875,2024-06-14 01:01
LT0095,Neste Kaunas,Neste,Naugarduko pr. 75,Kaunas,Kauno apskritis,Lithuania,Benzinas 95,1.647,2024-11-10 11:15
LT0314,Lietuva Varėna,Lietuva,Klaipėdos pr. 68,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.756,2024-06-02 02:36
LT0241,Astarta Utena,Astarta,Savanorių g. 101,Utena,Utenos apskritis,Lithuania,Benzinas 95,1.609,2024-04-07 22:21
LT0258,Astarta Rokiškis,Astarta,Studentų pr. 65,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 95,1.605,2024-04-02 21:51
LT0069,Viada Ukmergė,Viada,Laisvės pr. 56,Ukmergė,Vilniaus apskritis,Lithuania,Dyzelinas,1.655,2024-03-15 04:34
LT0245,Astarta Visaginas,Astarta,Geležinio Vilko pl. 150,Visaginas,Utenos apskritis,Lithuania,Benzinas 95,1.673,2024-12-07 22:26
LT0041,Circle K Lazdijai,Circle K,Algirdo pl. 126,Lazdijai,Alytaus apskritis,Lithuania,Dyzelinas,1.503,2024-05-30 07:25
LT0184,Lukoil Šakiai,Lukoil,Gedimino g. 59,Šakiai,Marijampolės apskritis,Lithuania,LPG,0.813,2024-01-19 17:51
LT0281,Lietuva Panevėžys,Lietuva,Tilžės pl. 91,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 98,1.757,2024-05-27 02:25
LT0309,Lietuva Jurbarkas,Lietuva,Ateities g. 93,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 98,1.838,2024-11-11 08:33
LT0119,Neste Ukmergė,Neste,Ukmergės al. 140,Ukmergė,Vilniaus apskritis,Lithuania,LPG,0.68,2024-06-01 09:45
LT0119,Neste Ukmergė,Neste,Ukmergės al. 140,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 95,1.634,2024-12-14 20:51
LT0137,Neste Lazdijai,Neste,Ukmergės g. 144,Lazdijai,Alytaus apskritis,Lithuania,Dyzelinas,1.559,2024-02-10 14:54
LT0014,Circle K Kėdainiai,Circle K,Ateities g. 24,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 98,1.797,2024-04-19 12:57
LT0095,Neste Kaunas,Neste,Naugarduko pr. 75,Kaunas,Kauno apskritis,Lithuania,Dyzelinas,1.515,2024-07-03 02:33
LT0289,Lietuva Telšiai,Lietuva,Gedimino al. 51,Telšiai,Telšių apskritis,Lithuania,Benzinas 95,1.674,2024-11-28 20:34
LT0055,Viada Alytus,Viada,Ozo al. 1,Alytus,Alytaus apskritis,Lithuania,Dyzelinas,1.597,2024-06-25 10:35
LT0097,Neste Klaipėda,Neste,Dariaus ir Girėno al. 45,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 95,1.719,2024-12-16 14:44
LT0078,Viada Jurbarkas,Viada,Ukmergės pl. 125,Jurbarkas,Tauragės apskritis,Lithuania,LPG,0.728,2024-12-07 09:02
LT0141,Lukoil Vilnius,Lukoil,Konstitucijos al. 40,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 95,1.605,2024-04-27 12:36
LT0227,Orlen Šakiai,Orlen,Ukmergės al. 112,Šakiai,Marijampolės apskritis,Lithuania,LPG,0.68,2024-03-08 06:46
LT0156,Lukoil Kėdainiai,Lukoil,Naugarduko pr. 113,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 98,1.863,2024-07-28 21:31
LT0211,Orlen Druskininkai,Orlen,Geležinio Vilko al. 71,Druskininkai,Alytaus apskritis,Lithuania,Dyzelinas,1.527,2024-10-17 18:37
LT0318,Lietuva Zarasai,Lietuva,Saltoniškių pr. 125,Zarasai,Utenos apskritis,Lithuania,LPG,0.806,2024-02-15 03:42
LT0164,Lukoil Ukmergė,Lukoil,Architektų g. 35,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 95,1.626,2024-05-02 09:07
LT0294,Lietuva Ukmergė,Lietuva,Klaipėdos pr. 117,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 95,1.684,2024-11-21 18:27
LT0315,Lietuva Varėna,Lietuva,Naugarduko g. 77,Varėna,Alytaus apskritis,Lithuania,Dyzelinas,1.647,2024-08-01 03:55
LT0286,Lietuva Utena,Lietuva,Naugarduko al. 94,Utena,Utenos apskritis,Lithuania,Benzinas 95,1.724,2024-05-23 14:11
LT0095,Neste Kaunas,Neste,Naugarduko pr. 75,Kaunas,Kauno apskritis,Lithuania,Benzinas 98,1.813,2024-04-05 21:42
LT0061,Viada Utena,Viada,Ateities pl. 65,Utena,Utenos apskritis,Lithuania,Dyzelinas,1.603,2024-10-21 09:44
LT0273,Astarta Zarasai,Astarta,Gedimino g. 97,Zarasai,Utenos apskritis,Lithuania,LPG,0.742,2024-11-09 08:43
LT0035,Circle K Radviliškis,Circle K,Saltoniškių g. 139,Radviliškis,Šiaulių apskritis,Lithuania,Dyzelinas,1.506,2024-05-06 06:53
LT0163,Lukoil Tauragė,Lukoil,Savanorių pl. 30,Tauragė,Tauragės apskritis,Lithuania,Dyzelinas,1.606,2024-06-27 11:54
LT0081,Viada Radviliškis,Viada,Studentų pl. 93,Radviliškis,Šiaulių apskritis,Lithuania,LPG,0.78,2024-02-09 16:40
LT0075,Viada Rokiškis,Viada,Architektų al. 91,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 98,1.828,2024-04-24 03:22
LT0221,Orlen Radviliškis,Orlen,Kauno pr. 88,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 95,1.701,2024-04-23 21:34
LT0070,Viada Plungė,Viada,Klaipėdos g. 92,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.712,2024-05-01 18:20
LT0269,Astarta Lazdijai,Astarta,Studentų pr. 106,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 95,1.678,2024-10-25 05:39
LT0159,Lukoil Telšiai,Lukoil,Panerių pr. 115,Telšiai,Telšių apskritis,Lithuania,Benzinas 95,1.637,2024-08-25 21:37
LT0071,Viada Kretinga,Viada,Ukmergės pr. 12,Kretinga,Klaipėdos apskritis,Lithuania,Dyzelinas,1.653,2024-08-06 21:06
LT0104,Neste Marijampolė,Neste,Laisvės al. 89,Marijampolė,Marijampolės apskritis,Lithuania,Dyzelinas,1.667,2024-11-22 05:50
LT0278,Lietuva Klaipėda,Lietuva,Respublikos al. 102,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 95,1.643,2024-04-12 16:00
LT0071,Viada Kretinga,Viada,Ukmergės pr. 12,Kretinga,Klaipėdos apskritis,Lithuania,LPG,0.728,2024-08-15 02:57
LT0106,Neste Mažeikiai,Neste,Panerių g. 33,Mažeikiai,Telšių apskritis,Lithuania,LPG,0.673,2024-03-07 13:32
LT0068,Viada Tauragė,Viada,Dariaus ir Girėno al. 16,Tauragė,Tauragės apskritis,Lithuania,Benzinas 98,1.858,2024-02-16 21:13
LT0278,Lietuva Klaipėda,Lietuva,Respublikos al. 102,Klaipėda,Klaipėdos apskritis,Lithuania,Dyzelinas,1.551,2024-10-13 18:22
LT0230,Astarta Kaunas,Astarta,Konstitucijos g. 131,Kaunas,Kauno apskritis,Lithuania,LPG,0.704,2024-07-28 09:10
LT0169,Lukoil Palanga,Lukoil,Savanorių pr. 16,Palanga,Klaipėdos apskritis,Lithuania,Dyzelinas,1.552,2024-05-16 16:57
LT0160,Lukoil Visaginas,Lukoil,Vytauto al. 117,Visaginas,Utenos apskritis,Lithuania,LPG,0.786,2024-02-28 00:54
LT0219,Orlen Šilutė,Orlen,Vilniaus al. 144,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 98,1.833,2024-09-03 02:21
LT0079,Viada Jurbarkas,Viada,Pramonės pl. 15,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 95,1.571,2024-06-03 06:49
LT0124,Neste Biržai,Neste,Kauno g. 77,Biržai,Panevėžio apskritis,Lithuania,Benzinas 95,1.672,2024-02-24 10:18
LT0214,Orlen Rokiškis,Orlen,Tilžės al. 107,Rokiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.637,2024-07-10 01:32
LT0117,Neste Tauragė,Neste,Panerių pr. 14,Tauragė,Tauragės apskritis,Lithuania,Benzinas 98,1.84,2024-07-13 04:52
LT0267,Astarta Kupiškis,Astarta,Didlaukio pr. 107,Kupiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.617,2024-07-29 00:15
LT0196,Orlen Mažeikiai,Orlen,Respublikos al. 47,Mažeikiai,Telšių apskritis,Lithuania,Dyzelinas,1.678,2024-09-28 11:49
LT0045,Circle K Zarasai,Circle K,Panerių g. 39,Zarasai,Utenos apskritis,Lithuania,LPG,0.78,2024-07-13 14:58
LT0071,Viada Kretinga,Viada,Ukmergės pr. 12,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.792,2024-01-16 01:30
LT0202,Orlen Telšiai,Orlen,Pramonės al. 82,Telšiai,Telšių apskritis,Lithuania,Benzinas 95,1.6,2024-02-15 22:42
LT0175,Lukoil Skuodas,Lukoil,Laisvės pr. 58,Skuodas,Klaipėdos apskritis,Lithuania,LPG,0.656,2024-02-22 03:20
LT0078,Viada Jurbarkas,Viada,Ukmergės pl. 125,Jurbarkas,Tauragės apskritis,Lithuania,Dyzelinas,1.52,2024-12-13 21:37
LT0116,Neste Tauragė,Neste,Naugarduko al. 122,Tauragė,Tauragės apskritis,Lithuania,Benzinas 98,1.73,2024-08-01 18:19
LT0144,Lukoil Klaipėda,Lukoil,Vilniaus g. 136,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 98,1.8,2024-12-23 21:27
LT0285,Lietuva Jonava,Lietuva,Vilniaus pr. 98,Jonava,Kauno apskritis,Lithuania,Benzinas 95,1.675,2024-06-15 11:39
LT0016,Circle K Telšiai,Circle K,Studentų g. 18,Telšiai,Telšių apskritis,Lithuania,Benzinas 95,1.692,2024-04-30 12:07
LT0199,Orlen Utena,Orlen,Vilniaus al. 52,Utena,Utenos apskritis,Lithuania,Benzinas 95,1.715,2024-06-23 22:11
LT0132,Neste Radviliškis,Neste,Respublikos g. 139,Radviliškis,Šiaulių apskritis,Lithuania,LPG,0.644,2024-06-01 14:43
LT0032,Circle K Jurbarkas,Circle K,Tilžės pl. 107,Jurbarkas,Tauragės apskritis,Lithuania,Dyzelinas,1.659,2024-10-21 12:30
LT0142,Lukoil Kaunas,Lukoil,Studentų al. 44,Kaunas,Kauno apskritis,Lithuania,Benzinas 95,1.595,2024-10-06 15:11
LT0257,Astarta Rokiškis,Astarta,Vilniaus pr. 32,Rokiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.635,2024-06-25 06:26
LT0121,Neste Kretinga,Neste,Dariaus ir Girėno pl. 66,Kretinga,Klaipėdos apskritis,Lithuania,LPG,0.683,2024-01-26 21:57
LT0155,Lukoil Utena,Lukoil,Ateities pl. 148,Utena,Utenos apskritis,Lithuania,LPG,0.672,2024-10-08 00:46
LT0182,Lukoil Varėna,Lukoil,Vytauto pr. 31,Varėna,Alytaus apskritis,Lithuania,LPG,0.663,2024-05-17 23:56
LT0181,Lukoil Kupiškis,Lukoil,Klaipėdos al. 101,Kupiškis,Panevėžio apskritis,Lithuania,Benzinas 95,1.676,2024-11-28 21:41
LT0178,Lukoil Šilutė,Lukoil,Naugarduko g. 78,Šilutė,Klaipėdos apskritis,Lithuania,Dyzelinas,1.641,2024-05-02 15:24
LT0307,Lietuva Skuodas,Lietuva,Vytauto al. 105,Skuodas,Klaipėdos apskritis,Lithuania,LPG,0.674,2024-01-17 18:41
LT0081,Viada Radviliškis,Viada,Studentų pl. 93,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 98,1.816,2024-09-25 02:25
LT0202,Orlen Telšiai,Orlen,Pramonės al. 82,Telšiai,Telšių apskritis,Lithuania,Benzinas 98,1.825,2024-06-20 14:00
LT0251,Astarta Plungė,Astarta,Savanorių al. 85,Plungė,Telšių apskritis,Lithuania,LPG,0.803,2024-11-10 19:15
LT0171,Lukoil Druskininkai,Lukoil,Ateities g. 104,Druskininkai,Alytaus apskritis,Lithuania,LPG,0.754,2024-12-23 11:54
LT0311,Lietuva Radviliškis,Lietuva,Gedimino pr. 47,Radviliškis,Šiaulių apskritis,Lithuania,Dyzelinas,1.563,2024-06-10 17:20
LT0272,Astarta Zarasai,Astarta,Dariaus ir Girėno g. 109,Zarasai,Utenos apskritis,Lithuania,Benzinas 95,1.594,2024-09-01 07:58
LT0127,Neste Skuodas,Neste,Naugarduko pr. 16,Skuodas,Klaipėdos apskritis,Lithuania,Dyzelinas,1.556,2024-03-01 20:58
LT0021,Circle K Ukmergė,Circle K,Kauno al. 150,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 98,1.765,2024-01-21 11:13
LT0012,Circle K Jonava,Circle K,Žemaitės pl. 55,Jonava,Kauno apskritis,Lithuania,Benzinas 95,1.667,2024-10-19 18:30
LT0288,Lietuva Kėdainiai,Lietuva,Naugarduko pr. 16,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 95,1.609,2024-05-10 15:53
LT0235,Astarta Alytus,Astarta,Didlaukio pr. 124,Alytus,Alytaus apskritis,Lithuania,Benzinas 98,1.718,2024-05-13 20:20
LT0257,Astarta Rokiškis,Astarta,Vilniaus pr. 32,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 98,1.807,2024-02-13 09:13
LT0102,Neste Alytus,Neste,Dariaus ir Girėno al. 114,Alytus,Alytaus apskritis,Lithuania,LPG,0.673,2024-09-22 12:58
LT0096,Neste Klaipėda,Neste,Saltoniškių g. 100,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 98,1.774,2024-02-04 11:15
LT0046,Viada Vilnius,Viada,Vytauto pl. 79,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 95,1.672,2024-01-31 19:47
LT0273,Astarta Zarasai,Astarta,Gedimino g. 97,Zarasai,Utenos apskritis,Lithuania,Benzinas 95,1.688,2024-12-18 10:26
LT0249,Astarta Ukmergė,Astarta,Geležinio Vilko al. 34,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 95,1.599,2024-05-10 00:21
LT0162,Lukoil Tauragė,Lukoil,Vilniaus pr. 116,Tauragė,Tauragės apskritis,Lithuania,Dyzelinas,1.643,2024-10-22 03:51
LT0051,Viada Šiauliai,Viada,Tilžės pl. 127,Šiauliai,Šiaulių apskritis,Lithuania,LPG,0.818,2024-12-02 17:29
LT0261,Astarta Jurbarkas,Astarta,Vytauto pl. 142,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 98,1.862,2024-03-12 17:12
LT0195,Orlen Marijampolė,Orlen,Žemaitės pl. 36,Marijampolė,Marijampolės apskritis,Lithuania,LPG,0.781,2024-06-25 18:32
LT0119,Neste Ukmergė,Neste,Ukmergės al. 140,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 98,1.835,2024-11-08 15:12
LT0198,Orlen Jonava,Orlen,Naugarduko al. 146,Jonava,Kauno apskritis,Lithuania,LPG,0.682,2024-04-22 00:33
LT0150,Lukoil Marijampolė,Lukoil,Didlaukio pl. 22,Marijampolė,Marijampolės apskritis,Lithuania,LPG,0.71,2024-07-03 03:05
LT0010,Circle K Mažeikiai,Circle K,Laisvės pr. 33,Mažeikiai,Telšių apskritis,Lithuania,LPG,0.696,2024-12-09 20:23
LT0056,Viada Marijampolė,Viada,Savanorių pr. 147,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.639,2024-07-29 01:20
LT0185,Lukoil Šakiai,Lukoil,Naugarduko pl. 58,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.759,2024-02-09 18:23
LT0305,Lietuva Rokiškis,Lietuva,Panerių pr. 140,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 98,1.86,2024-10-10 05:04
LT0199,Orlen Utena,Orlen,Vilniaus al. 52,Utena,Utenos apskritis,Lithuania,LPG,0.66,2024-09-26 11:04
LT0035,Circle K Radviliškis,Circle K,Saltoniškių g. 139,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 95,1.579,2024-06-28 07:41
LT0005,Circle K Klaipėda,Circle K,Algirdo pr. 42,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 98,1.81,2024-12-16 10:53
LT0239,Astarta Mažeikiai,Astarta,Ozo pr. 117,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 95,1.741,2024-07-05 01:52
LT0028,Circle K Biržai,Circle K,Vytauto al. 24,Biržai,Panevėžio apskritis,Lithuania,Benzinas 95,1.717,2024-04-30 21:19
LT0139,Neste Zarasai,Neste,Algirdo g. 123,Zarasai,Utenos apskritis,Lithuania,LPG,0.757,2024-06-06 08:23
LT0103,Neste Alytus,Neste,Geležinio Vilko g. 68,Alytus,Alytaus apskritis,Lithuania,LPG,0.794,2024-08-19 05:57
LT0146,Lukoil Šiauliai,Lukoil,Laisvės pl. 98,Šiauliai,Šiaulių apskritis,Lithuania,Benzinas 98,1.712,2024-03-28 02:31
LT0031,Circle K Jurbarkas,Circle K,Ateities pr. 71,Jurbarkas,Tauragės apskritis,Lithuania,LPG,0.767,2024-02-02 13:26
LT0088,Viada Lazdijai,Viada,Vilniaus al. 80,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 95,1.602,2024-04-19 10:49
LT0131,Neste Šilutė,Neste,Konstitucijos al. 17,Šilutė,Klaipėdos apskritis,Lithuania,LPG,0.813,2024-07-10 12:28
LT0023,Circle K Kretinga,Circle K,Saltoniškių pr. 52,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.858,2024-04-26 07:01
LT0270,Astarta Lazdijai,Astarta,Gedimino g. 52,Lazdijai,Alytaus apskritis,Lithuania,Dyzelinas,1.586,2024-11-10 19:02
LT0299,Lietuva Kretinga,Lietuva,Pramonės g. 39,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.766,2024-09-12 11:29
LT0193,Orlen Alytus,Orlen,Laisvės g. 17,Alytus,Alytaus apskritis,Lithuania,LPG,0.743,2024-07-21 15:01
LT0010,Circle K Mažeikiai,Circle K,Laisvės pr. 33,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 98,1.805,2024-11-06 13:13
LT0073,Viada Druskininkai,Viada,Konstitucijos pl. 59,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 98,1.841,2024-06-09 13:20
LT0248,Astarta Ukmergė,Astarta,Pramonės al. 140,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 98,1.763,2024-03-31 21:04
LT0281,Lietuva Panevėžys,Lietuva,Tilžės pl. 91,Panevėžys,Panevėžio apskritis,Lithuania,LPG,0.808,2024-08-31 10:22
LT0133,Neste Radviliškis,Neste,Algirdo pl. 137,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 98,1.772,2024-05-21 06:59
LT0268,Astarta Varėna,Astarta,Ateities g. 147,Varėna,Alytaus apskritis,Lithuania,LPG,0.679,2024-11-06 15:55
LT0280,Lietuva Panevėžys,Lietuva,Respublikos pl. 63,Panevėžys,Panevėžio apskritis,Lithuania,LPG,0.819,2024-12-12 22:14
LT0105,Neste Marijampolė,Neste,Klaipėdos pr. 127,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 98,1.794,2024-10-09 04:39
LT0109,Neste Jonava,Neste,Panerių al. 54,Jonava,Kauno apskritis,Lithuania,Benzinas 98,1.715,2024-11-17 17:18
LT0276,Lietuva Kaunas,Lietuva,Saltoniškių pl. 23,Kaunas,Kauno apskritis,Lithuania,Benzinas 98,1.82,2024-07-15 12:39
LT0108,Neste Jonava,Neste,Architektų g. 129,Jonava,Kauno apskritis,Lithuania,Benzinas 95,1.685,2024-10-30 18:09
LT0170,Lukoil Druskininkai,Lukoil,Kauno al. 33,Druskininkai,Alytaus apskritis,Lithuania,LPG,0.753,2024-07-11 14:04
LT0012,Circle K Jonava,Circle K,Žemaitės pl. 55,Jonava,Kauno apskritis,Lithuania,Dyzelinas,1.517,2024-12-03 13:22
LT0242,Astarta Kėdainiai,Astarta,Saltoniškių g. 136,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 95,1.703,2024-10-10 13:53
LT0231,Astarta Klaipėda,Astarta,Geležinio Vilko pl. 54,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 98,1.71,2024-12-09 02:58
LT0316,Lietuva Lazdijai,Lietuva,Ateities pl. 14,Lazdijai,Alytaus apskritis,Lithuania,Dyzelinas,1.54,2024-01-26 21:46
LT0057,Viada Marijampolė,Viada,Tilžės g. 113,Marijampolė,Marijampolės apskritis,Lithuania,LPG,0.765,2024-11-28 02:54
LT0176,Lukoil Jurbarkas,Lukoil,Vytauto pr. 98,Jurbarkas,Tauragės apskritis,Lithuania,LPG,0.77,2024-11-17 23:09
LT0008,Circle K Alytus,Circle K,Didlaukio al. 88,Alytus,Alytaus apskritis,Lithuania,Benzinas 95,1.59,2024-08-10 05:29
LT0148,Lukoil Alytus,Lukoil,Vytauto pr. 145,Alytus,Alytaus apskritis,Lithuania,Benzinas 98,1.807,2024-07-15 23:08
LT0076,Viada Rokiškis,Viada,Geležinio Vilko g. 69,Rokiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.533,2024-03-14 18:42
LT0125,Neste Biržai,Neste,Algirdo pl. 66,Biržai,Panevėžio apskritis,Lithuania,Benzinas 98,1.852,2024-10-17 21:48
LT0028,Circle K Biržai,Circle K,Vytauto al. 24,Biržai,Panevėžio apskritis,Lithuania,LPG,0.778,2024-08-21 13:56
LT0058,Viada Mažeikiai,Viada,Didlaukio pl. 82,Mažeikiai,Telšių apskritis,Lithuania,Dyzelinas,1.666,2024-04-26 23:05
LT0044,Circle K Zarasai,Circle K,Naugarduko pr. 126,Zarasai,Utenos apskritis,Lithuania,LPG,0.788,2024-07-24 15:04
LT0080,Viada Šilutė,Viada,Ozo al. 19,Šilutė,Klaipėdos apskritis,Lithuania,LPG,0.715,2024-02-28 12:01
LT0192,Orlen Panevėžys,Orlen,Gedimino pl. 27,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 98,1.721,2024-04-23 04:12
LT0103,Neste Alytus,Neste,Geležinio Vilko g. 68,Alytus,Alytaus apskritis,Lithuania,Benzinas 95,1.709,2024-12-26 14:13
LT0120,Neste Plungė,Neste,Naugarduko pl. 82,Plungė,Telšių apskritis,Lithuania,Dyzelinas,1.568,2024-07-21 11:49
LT0023,Circle K Kretinga,Circle K,Saltoniškių pr. 52,Kretinga,Klaipėdos apskritis,Lithuania,LPG,0.796,2024-05-22 11:41
LT0226,Orlen Šakiai,Orlen,Ozo pr. 5,Šakiai,Marijampolės apskritis,Lithuania,Dyzelinas,1.518,2024-09-14 18:19
LT0075,Viada Rokiškis,Viada,Architektų al. 91,Rokiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.652,2024-07-07 03:48
LT0227,Orlen Šakiai,Orlen,Ukmergės al. 112,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.798,2024-04-06 05:58
LT0180,Lukoil Radviliškis,Lukoil,Kauno pl. 130,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 95,1.622,2024-12-30 16:49
LT0087,Viada Lazdijai,Viada,Vytauto pl. 34,Lazdijai,Alytaus apskritis,Lithuania,Dyzelinas,1.627,2024-12-16 16:05
LT0157,Lukoil Kėdainiai,Lukoil,Ukmergės pl. 150,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 95,1.642,2024-09-16 22:26
LT0013,Circle K Utena,Circle K,Kauno pl. 87,Utena,Utenos apskritis,Lithuania,Benzinas 98,1.744,2024-08-17 04:27
LT0305,Lietuva Rokiškis,Lietuva,Panerių pr. 140,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 95,1.633,2024-08-27 08:55
LT0177,Lukoil Jurbarkas,Lukoil,Konstitucijos pl. 56,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 98,1.732,2024-07-15 11:27
LT0165,Lukoil Ukmergė,Lukoil,Geležinio Vilko pr. 143,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 95,1.6,2024-05-27 04:11
LT0098,Neste Šiauliai,Neste,Ozo pl. 140,Šiauliai,Šiaulių apskritis,Lithuania,Dyzelinas,1.549,2024-07-07 13:56
LT0179,Lukoil Šilutė,Lukoil,Laisvės g. 93,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 98,1.861,2024-08-03 11:34
LT0188,Orlen Kaunas,Orlen,Saltoniškių g. 37,Kaunas,Kauno apskritis,Lithuania,Benzinas 95,1.698,2024-02-17 01:58
LT0217,Orlen Skuodas,Orlen,Respublikos g. 42,Skuodas,Klaipėdos apskritis,Lithuania,LPG,0.725,2024-03-08 20:11
LT0212,Orlen Druskininkai,Orlen,Gedimino al. 138,Druskininkai,Alytaus apskritis,Lithuania,LPG,0.751,2024-12-14 22:25
LT0190,Orlen Klaipėda,Orlen,Klaipėdos g. 43,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 95,1.58,2024-02-27 04:43
LT0117,Neste Tauragė,Neste,Panerių pr. 14,Tauragė,Tauragės apskritis,Lithuania,Benzinas 95,1.66,2024-03-22 21:59
LT0185,Lukoil Šakiai,Lukoil,Naugarduko pl. 58,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 95,1.58,2024-07-05 09:13
LT0255,Astarta Druskininkai,Astarta,Tilžės g. 100,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 98,1.755,2024-11-11 14:02
LT0029,Circle K Rokiškis,Circle K,Naugarduko pl. 127,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 98,1.843,2024-10-02 05:10
LT0158,Lukoil Telšiai,Lukoil,Studentų g. 145,Telšiai,Telšių apskritis,Lithuania,Benzinas 95,1.657,2024-02-29 02:57
LT0208,Orlen Kretinga,Orlen,Žemaitės g. 39,Kretinga,Klaipėdos apskritis,Lithuania,Dyzelinas,1.63,2024-10-30 18:20
LT0247,Astarta Tauragė,Astarta,Algirdo pl. 61,Tauragė,Tauragės apskritis,Lithuania,Benzinas 98,1.746,2024-12-12 10:14
LT0115,Neste Visaginas,Neste,Naugarduko al. 122,Visaginas,Utenos apskritis,Lithuania,LPG,0.699,2024-02-20 07:47
LT0309,Lietuva Jurbarkas,Lietuva,Ateities g. 93,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 95,1.727,2024-07-11 07:04
