station_id,station_name,chain,address,city,country,fuel_type,price_eur_l
ST00453,Eni Telsiai,Eni,142 Maple Way,Telsiai,Lithuania,Gasoline 95,1.717
ST04907,Tamoil Arnhem,Tamoil,118 Spring Way,Arnhem,Netherlands,Gasoline 95,1.772
ST02734,Statoil Dusseldorf,Statoil,63 South Pl,Dusseldorf,Germany,LPG,0.83
ST05476,Eni Hasselt,Eni,145 Station Pl,Hasselt,Belgium,Diesel,1.73
ST05966,Agip Lyon,Agip,3 Greenfield St,Lyon,France,LPG,0.742
ST01535,Neste Rakvere,Neste,31 Cross Way,Rakvere,Estonia,Gasoline 98,1.761
ST08407,Aral Salzburg,Aral,43 Clifton Dr,Salzburg,Austria,LPG,0.773
ST05285,Agip Namur,Agip,200 Market Ln,Namur,Belgium,Gasoline 95,1.704
ST09125,Rimi Cluj-Napoca,Rimi,30 South Ave,Cluj-Napoca,Romania,Diesel,1.508
ST00417,Jet Kedainiai,Jet,150 Clifton Dr,Kedainiai,Lithuania,Diesel,1.679
ST00788,Q8 Rokiskis,Q8,10 Windsor Dr,Rokiskis,Lithuania,LPG,0.725
ST09087,St1 Bucharest,St1,112 Bridge Blvd,Bucharest,Romania,LPG,0.753
ST01861,Rimi Poznan,Rimi,113 Clifton Rd,Poznan,Poland,Gasoline 95,1.601
ST06940,Astarta Murcia,Astarta,32 Meadow Dr,Murcia,Spain,Gasoline 98,1.907
ST07439,Astarta Oviedo,Astarta,191 Main Rd,Oviedo,Spain,Gasoline 95,1.695
ST02305,Teboil Torun,Teboil,47 Cross Ave,Torun,Poland,LPG,0.657
ST09360,Astarta Galati,Astarta,153 Arlington Rd,Galati,Romania,Diesel,1.462
ST06250,Statoil Bordeaux,Statoil,18 Woodland Ln,Bordeaux,France,LPG,0.816
ST06201,Aral Strasbourg,Aral,97 North Blvd,Strasbourg,France,LPG,0.751
ST05588,St1 Ostrava,St1,58 Greenfield Ln,Ostrava,Czech Republic,Diesel,1.595
ST00449,Q8 Telsiai,Q8,122 Lake Dr,Telsiai,Lithuania,Gasoline 95,1.711
ST08855,Eni Gyor,Eni,72 Clifton Way,Gyor,Hungary,Gasoline 98,1.715
ST08436,Teboil Innsbruck,Teboil,111 Hillside Dr,Innsbruck,Austria,LPG,0.768
ST03878,Lukoil Malmo,Lukoil,14 Park Blvd,Malmo,Sweden,Gasoline 98,2.038
ST07564,Lukoil Naples,Lukoil,118 Clifton Dr,Naples,Italy,Gasoline 95,1.789
ST06803,Tamoil Valencia,Tamoil,7 Brookside Ave,Valencia,Spain,Gasoline 95,1.82
ST03683,Astarta Joensuu,Astarta,191 Maple Pl,Joensuu,Finland,Gasoline 98,2.04
ST02493,Q8 Berlin,Q8,39 Meadow St,Berlin,Germany,LPG,0.705
ST00025,Teboil Vilnius,Teboil,57 Main Ave,Vilnius,Lithuania,Diesel,1.512
ST04363,Astarta Sodertaije,Astarta,200 Elm St,Sodertaije,Sweden,Diesel,1.721
ST01596,Q8 Maardu,Q8,189 Oak Ln,Maardu,Estonia,Gasoline 98,1.898
ST03944,Aral Uppsala,Aral,23 Garden Ln,Uppsala,Sweden,LPG,0.811
ST10300,Rimi Zurich,Rimi,35 Hillside Pl,Zurich,Switzerland,Gasoline 95,1.851
ST09361,Astarta Galati,Astarta,184 View Pl,Galati,Romania,Gasoline 95,1.629
ST08813,Eni Pecs,Eni,14 Elm Dr,Pecs,Hungary,Diesel,1.637
ST09874,Tamoil Roskilde,Tamoil,89 Oak Blvd,Roskilde,Denmark,LPG,0.879
ST01799,Eni Lodz,Eni,17 Greenfield Way,Lodz,Poland,Diesel,1.497
ST02942,Viada Hanover,Viada,199 Forest Pl,Hanover,Germany,Diesel,1.681
ST01253,Viada Cesis,Viada,28 Cross Pl,Cesis,Latvia,Gasoline 95,1.616
ST02582,Aral Munich,Aral,13 Lake Pl,Munich,Germany,Diesel,1.783
ST10471,Aral Lausanne,Aral,135 Fairview Pl,Lausanne,Switzerland,Gasoline 95,1.893
ST06880,Tamoil Zaragoza,Tamoil,46 View Rd,Zaragoza,Spain,Gasoline 98,1.814
ST05016,Orlen Brussels,Orlen,146 Park Ave,Brussels,Belgium,LPG,0.845
ST03145,Shell Bonn,Shell,48 Valley St,Bonn,Germany,Gasoline 98,1.982
ST03381,Total Vantaa,Total,173 Central Pl,Vantaa,Finland,Gasoline 98,2.028
ST07631,Agip Turin,Agip,143 Cedar Ave,Turin,Italy,Gasoline 98,1.867
ST10135,Shell Kristiansand,Shell,117 Spring Blvd,Kristiansand,Norway,Diesel,1.743
ST06275,St1 Lille,St1,101 River Ave,Lille,France,Gasoline 95,1.768
ST00732,Orlen Birzai,Orlen,171 Brookside Dr,Birzai,Lithuania,Gasoline 98,1.726
ST05176,Lukoil Liege,Lukoil,97 Riverside Ave,Liege,Belgium,Gasoline 98,1.843
ST03701,Jet Joensuu,Jet,131 Riverside St,Joensuu,Finland,LPG,0.784
ST03650,Esso Kouvola,Esso,76 Main Way,Kouvola,Finland,Diesel,1.792
ST02503,Aral Berlin,Aral,81 North Ave,Berlin,Germany,LPG,0.818
ST00220,Eni Alytus,Eni,15 Cedar Way,Alytus,Lithuania,LPG,0.812
ST05734,BP Ceske Budejovice,BP,104 Maple Rd,Ceske Budejovice,Czech Republic,Diesel,1.5
ST05469,Q8 Hasselt,Q8,47 Cedar Rd,Hasselt,Belgium,Gasoline 95,1.765
ST06320,Rimi Rennes,Rimi,199 Woodland Way,Rennes,France,Diesel,1.731
ST06482,Q8 Toulon,Q8,35 Pine Blvd,Toulon,France,Gasoline 95,1.809
ST00706,Teboil Druskininkai,Teboil,98 Greenfield Blvd,Druskininkai,Lithuania,Gasoline 98,1.813
ST00005,Neste Vilnius,Neste,25 Station Ln,Vilnius,Lithuania,Diesel,1.631
ST11000,Astarta Agualva,Astarta,107 Central Pl,Agualva,Portugal,Gasoline 98,1.89
ST02717,Teboil Dusseldorf,Teboil,163 Lake Way,Dusseldorf,Germany,LPG,0.797
ST03126,Jet Wuppertal,Jet,6 Hillside St,Wuppertal,Germany,LPG,0.789
ST08343,Viada Linz,Viada,11 East Rd,Linz,Austria,Gasoline 95,1.839
ST07361,Lukoil Granada,Lukoil,93 Pine Pl,Granada,Spain,LPG,0.705
ST08628,Shell Dornbirn,Shell,76 Elm St,Dornbirn,Austria,LPG,0.791
ST02941,Viada Hanover,Viada,171 Maple Blvd,Hanover,Germany,LPG,0.793
ST01420,Shell Parnu,Shell,12 Oak Dr,Parnu,Estonia,Diesel,1.562
ST04346,Aral Boras,Aral,103 Meadow Blvd,Boras,Sweden,LPG,0.884
ST01514,Teboil Viljandi,Teboil,85 Church Ln,Viljandi,Estonia,Gasoline 95,1.645
ST02638,Esso Frankfurt,Esso,151 Church Blvd,Frankfurt,Germany,Gasoline 95,1.852
ST09815,Statoil Horsens,Statoil,100 Church Rd,Horsens,Denmark,Gasoline 95,1.902
ST07076,Eni Bilbao,Eni,74 West Pl,Bilbao,Spain,Diesel,1.739
ST03119,Eni Wuppertal,Eni,80 West Dr,Wuppertal,Germany,Gasoline 95,1.723
ST08713,Lukoil Debrecen,Lukoil,34 East Ave,Debrecen,Hungary,Gasoline 95,1.596
ST07299,Rimi Hospitalet,Rimi,149 Lakeview Ave,Hospitalet,Spain,LPG,0.755
ST00941,Shell Jelgava,Shell,94 Elm Way,Jelgava,Latvia,Gasoline 98,1.858
ST01714,BP Warsaw,BP,24 Lakeview Ave,Warsaw,Poland,Gasoline 95,1.616
ST04578,Esso Eindhoven,Esso,32 Grove Blvd,Eindhoven,Netherlands,Diesel,1.778
ST04757,Aral Breda,Aral,12 Oak Dr,Breda,Netherlands,LPG,0.743
ST03098,Orlen Wuppertal,Orlen,3 Market Rd,Wuppertal,Germany,LPG,0.739
ST01516,Q8 Viljandi,Q8,124 Windsor Blvd,Viljandi,Estonia,LPG,0.803
ST09421,Eni Ploiesti,Eni,71 Maple Blvd,Ploiesti,Romania,Diesel,1.439
ST06380,Circle K Le Havre,Circle K,144 Woodland Ln,Le Havre,France,Gasoline 98,1.864
ST00345,Agip Jonava,Agip,122 View Pl,Jonava,Lithuania,Diesel,1.512
ST03079,Eni Bochum,Eni,91 Central Way,Bochum,Germany,Diesel,1.752
ST08538,Viada Wels,Viada,161 Cedar Dr,Wels,Austria,Diesel,1.661
ST00347,Statoil Jonava,Statoil,63 Greenfield Rd,Jonava,Lithuania,LPG,0.723
ST10978,Aral Almada,Aral,112 Brookside Dr,Almada,Portugal,Gasoline 95,1.808
ST06946,Rimi Murcia,Rimi,88 North St,Murcia,Spain,Diesel,1.709
ST08370,Tamoil Linz,Tamoil,31 Hillside Dr,Linz,Austria,Gasoline 95,1.711
ST09816,Circle K Vejle,Circle K,19 Hill Ave,Vejle,Denmark,Gasoline 95,1.814
ST07208,Orlen Vigo,Orlen,91 Cedar Pl,Vigo,Spain,Gasoline 98,1.977
ST05865,BP Zlin,BP,33 Hillside Rd,Zlin,Czech Republic,Gasoline 95,1.63
ST03722,Rimi Lappeenranta,Rimi,45 Cedar Ln,Lappeenranta,Finland,Gasoline 98,2.052
ST08068,Aral Trieste,Aral,162 River St,Trieste,Italy,Gasoline 98,1.865
ST02554,Lukoil Munich,Lukoil,132 Valley Ln,Munich,Germany,Gasoline 98,1.908
ST09762,Tamoil Kolding,Tamoil,98 Hillside Ln,Kolding,Denmark,Gasoline 95,1.781
ST07327,Orlen Vitoria,Orlen,162 Pine Blvd,Vitoria,Spain,LPG,0.689
ST06872,Teboil Zaragoza,Teboil,46 Pine Pl,Zaragoza,Spain,Diesel,1.726
ST01075,Teboil Rezekne,Teboil,120 Riverside Ln,Rezekne,Latvia,LPG,0.656
ST06861,Shell Zaragoza,Shell,47 Lakeview Ave,Zaragoza,Spain,Gasoline 98,1.959
ST01990,Eni Bydgoszcz,Eni,36 South Blvd,Bydgoszcz,Poland,Gasoline 98,1.721
ST10145,Teboil Kristiansand,Teboil,141 Garden Blvd,Kristiansand,Norway,Gasoline 98,2.136
ST00647,Orlen Palanga,Orlen,176 North Dr,Palanga,Lithuania,Gasoline 98,1.806
ST06853,Lukoil Zaragoza,Lukoil,122 Hill Rd,Zaragoza,Spain,Gasoline 98,1.955
ST08008,Lukoil Padua,Lukoil,34 Spring Way,Padua,Italy,Diesel,1.689
ST07914,Aral Venice,Aral,59 Cedar Pl,Venice,Italy,Gasoline 95,1.73
ST03288,Statoil Helsinki,Statoil,138 Central St,Helsinki,Finland,Gasoline 95,1.789
ST01627,BP Sillamae,BP,173 Woodland St,Sillamae,Estonia,Gasoline 95,1.65
ST01466,Esso Kohtla-Jarve,Esso,36 Main Ln,Kohtla-Jarve,Estonia,LPG,0.716
ST04375,Teboil Sodertaije,Teboil,145 Sunset Ave,Sodertaije,Sweden,Gasoline 95,1.795
ST03716,Orlen Lappeenranta,Orlen,20 River Way,Lappeenranta,Finland,LPG,0.887
ST03874,Viada Malmo,Viada,11 Sunset Way,Malmo,Sweden,Gasoline 95,1.744
ST01104,Shell Valmiera,Shell,17 River Way,Valmiera,Latvia,Gasoline 98,1.844
ST01388,Esso Narva,Esso,177 Main Ln,Narva,Estonia,Gasoline 95,1.641
ST02473,Statoil Zabrze,Statoil,14 Mill Ln,Zabrze,Poland,Gasoline 98,1.68
ST03489,Rimi Jyvaskyla,Rimi,24 Riverside Rd,Jyvaskyla,Finland,Gasoline 95,1.882
ST06196,Total Strasbourg,Total,111 Elm Way,Strasbourg,France,Gasoline 95,1.777
ST02843,Tamoil Essen,Tamoil,37 Oak Dr,Essen,Germany,Diesel,1.77
ST01943,Q8 Szczecin,Q8,38 West Ln,Szczecin,Poland,Gasoline 98,1.761
ST04947,Q8 Zaanstad,Q8,149 Meadow Ln,Zaanstad,Netherlands,Gasoline 98,1.838
ST00719,Aral Druskininkai,Aral,133 Fairview Way,Druskininkai,Lithuania,LPG,0.778
ST07121,Jet Alicante,Jet,154 Garden Ave,Alicante,Spain,Gasoline 98,1.877
ST05191,Teboil Liege,Teboil,82 Cross Dr,Liege,Belgium,Diesel,1.73
ST06006,Viada Toulouse,Viada,58 Greenfield Ln,Toulouse,France,Gasoline 98,1.889
ST05463,St1 Hasselt,St1,114 West Blvd,Hasselt,Belgium,Gasoline 98,1.969
ST07731,Esso Bologna,Esso,117 East Pl,Bologna,Italy,Gasoline 98,1.918
ST04533,BP Utrecht,BP,25 Sunset Ave,Utrecht,Netherlands,Diesel,1.656
ST05675,Tamoil Liberec,Tamoil,75 Lakeview Pl,Liberec,Czech Republic,Gasoline 95,1.654
ST01942,Teboil Szczecin,Teboil,95 Highland Pl,Szczecin,Poland,LPG,0.749
ST10032,Tamoil Stavanger,Tamoil,55 Oak Rd,Stavanger,Norway,Gasoline 98,2.124
ST10642,Neste Biel,Neste,151 Arlington Ave,Biel,Switzerland,LPG,0.865
ST03656,Q8 Kouvola,Q8,96 Windsor Dr,Kouvola,Finland,Diesel,1.81
ST01603,Tamoil Maardu,Tamoil,64 East Blvd,Maardu,Estonia,LPG,0.723
ST04618,Esso Tilburg,Esso,76 Clifton Way,Tilburg,Netherlands,Diesel,1.671
ST02899,Statoil Bremen,Statoil,169 North Dr,Bremen,Germany,Diesel,1.649
ST08872,Orlen Nyiregyhaza,Orlen,187 Cross Rd,Nyiregyhaza,Hungary,LPG,0.708
ST00475,Astarta Taurage,Astarta,78 Greenfield Way,Taurage,Lithuania,Gasoline 95,1.675
ST00560,Neste Plunge,Neste,37 East Ln,Plunge,Lithuania,Gasoline 98,1.712
ST00994,Q8 Jurmala,Q8,21 Windsor Dr,Jurmala,Latvia,Gasoline 95,1.743
ST02785,Astarta Dortmund,Astarta,116 Elm Pl,Dortmund,Germany,Gasoline 95,1.705
ST08335,Jet Graz,Jet,182 Grove Ave,Graz,Austria,Gasoline 98,1.995
ST04132,Total Jonkoping,Total,108 Lakeview Ln,Jonkoping,Sweden,Gasoline 95,1.763
ST03247,Aral Mannheim,Aral,84 Highland Way,Mannheim,Germany,Gasoline 98,1.994
ST09714,Eni Randers,Eni,19 South Ave,Randers,Denmark,Diesel,1.845
ST06867,Esso Zaragoza,Esso,58 Lake Way,Zaragoza,Spain,Diesel,1.696
ST05200,Tamoil Liege,Tamoil,118 Grove Dr,Liege,Belgium,Diesel,1.601
ST07845,Lukoil Catania,Lukoil,115 Clifton Way,Catania,Italy,Gasoline 98,1.85
ST02855,Viada Bremen,Viada,59 North Dr,Bremen,Germany,LPG,0.705
ST08831,Neste Gyor,Neste,107 Windsor Pl,Gyor,Hungary,Gasoline 98,1.792
ST02558,Shell Munich,Shell,76 Park Dr,Munich,Germany,LPG,0.847
ST00140,Total Siauliai,Total,129 North Rd,Siauliai,Lithuania,Gasoline 95,1.616
ST09653,BP Esbjerg,BP,77 Central Dr,Esbjerg,Denmark,Diesel,1.844
ST01827,St1 Wroclaw,St1,65 Windsor St,Wroclaw,Poland,Gasoline 98,1.727
ST10849,BP Setubal,BP,134 Mill Ave,Setubal,Portugal,Diesel,1.719
ST05850,Circle K Zlin,Circle K,6 Meadow Dr,Zlin,Czech Republic,Gasoline 98,1.868
ST00375,Total Utena,Total,167 River St,Utena,Lithuania,Gasoline 98,1.765
ST06506,Orlen Grenoble,Orlen,62 Lakeview Ln,Grenoble,France,Diesel,1.658
ST10296,BP Zurich,BP,89 Pine Rd,Zurich,Switzerland,Gasoline 95,1.964
ST08734,Eni Debrecen,Eni,112 Hillside St,Debrecen,Hungary,Gasoline 95,1.619
ST01587,Rimi Maardu,Rimi,167 Station Rd,Maardu,Estonia,Gasoline 95,1.608
ST01444,Agip Parnu,Agip,131 Maple Blvd,Parnu,Estonia,Gasoline 95,1.696
ST00825,St1 Riga,St1,55 Pine Rd,Riga,Latvia,Diesel,1.541
ST08385,Shell Salzburg,Shell,147 Cedar Blvd,Salzburg,Austria,Gasoline 98,1.961
ST00731,Lukoil Birzai,Lukoil,141 North Blvd,Birzai,Lithuania,Gasoline 98,1.737
ST08090,BP Brescia,BP,79 South Blvd,Brescia,Italy,Gasoline 95,1.838
ST04800,Statoil Nijmegen,Statoil,37 Meadow Ave,Nijmegen,Netherlands,Diesel,1.67
ST09077,Astarta Bucharest,Astarta,63 Grove Ln,Bucharest,Romania,Gasoline 95,1.656
ST05638,Eni Pilsen,Eni,175 Riverside St,Pilsen,Czech Republic,Gasoline 98,1.811
ST03749,Viada Vaasa,Viada,36 Clifton St,Vaasa,Finland,Gasoline 98,2.068
ST05482,Agip Hasselt,Agip,31 Grove Ave,Hasselt,Belgium,Diesel,1.708
ST02327,Viada Kielce,Viada,118 Meadow Pl,Kielce,Poland,Gasoline 95,1.656
ST07412,Teboil Elche,Teboil,122 View Blvd,Elche,Spain,LPG,0.73
ST09770,Statoil Kolding,Statoil,129 Riverside Ave,Kolding,Denmark,LPG,0.864
ST07431,Viada Oviedo,Viada,33 Market Pl,Oviedo,Spain,Gasoline 95,1.656
ST02165,Neste Czestochowa,Neste,106 Windsor Pl,Czestochowa,Poland,Diesel,1.456
ST09604,Orlen Aalborg,Orlen,107 Lakeview St,Aalborg,Denmark,Gasoline 98,1.929
ST02927,Eni Dresden,Eni,134 Mill Rd,Dresden,Germany,Gasoline 95,1.753
ST04759,Statoil Breda,Statoil,185 Woodland Rd,Breda,Netherlands,LPG,0.863
ST04298,Jet Gavle,Jet,121 North Rd,Gavle,Sweden,Diesel,1.773
ST10004,Viada Stavanger,Viada,166 Maple Dr,Stavanger,Norway,Gasoline 98,2.079
ST03047,Agip Duisburg,Agip,178 Arlington Pl,Duisburg,Germany,Gasoline 95,1.88
ST00349,Circle K Utena,Circle K,116 Clifton Way,Utena,Lithuania,Diesel,1.537
ST05642,Aral Pilsen,Aral,125 Brookside Blvd,Pilsen,Czech Republic,Diesel,1.581
ST01211,Viada Tukums,Viada,3 Garden Ave,Tukums,Latvia,LPG,0.818
ST10508,Aral Winterthur,Aral,5 View Pl,Winterthur,Switzerland,Gasoline 95,1.977
ST10580,Teboil St. Gallen,Teboil,52 Main Dr,St. Gallen,Switzerland,LPG,0.899
ST02371,Esso Rzeszow,Esso,41 Oak Dr,Rzeszow,Poland,LPG,0.788
ST06137,Lukoil Montpellier,Lukoil,106 Cedar St,Montpellier,France,Gasoline 95,1.81
ST06882,Jet Zaragoza,Jet,53 Elm St,Zaragoza,Spain,Diesel,1.658
ST10933,Teboil Funchal,Teboil,85 Clifton Ln,Funchal,Portugal,LPG,0.798
ST08378,Circle K Salzburg,Circle K,32 Meadow St,Salzburg,Austria,LPG,0.71
ST09202,Esso Iasi,Esso,74 Meadow Ln,Iasi,Romania,Gasoline 95,1.528
ST00825,St1 Riga,St1,55 Pine Rd,Riga,Latvia,LPG,0.722
ST10761,BP Braga,BP,6 Lakeview St,Braga,Portugal,Gasoline 98,1.96
ST00136,Teboil Siauliai,Teboil,191 Riverside Dr,Siauliai,Lithuania,Gasoline 95,1.71
ST02924,Q8 Dresden,Q8,100 Cross Ln,Dresden,Germany,Gasoline 98,1.965
ST04668,Total Groningen,Total,149 Clifton Pl,Groningen,Netherlands,LPG,0.697
ST08439,Q8 Innsbruck,Q8,153 Central Dr,Innsbruck,Austria,Diesel,1.719
ST10549,Agip Lucerne,Agip,56 Grove Ave,Lucerne,Switzerland,Gasoline 98,2.065
ST05044,Circle K Antwerp,Circle K,163 Cedar Dr,Antwerp,Belgium,Diesel,1.671
ST06596,Eni Angers,Eni,174 Oak Ln,Angers,France,Gasoline 95,1.762
ST04194,Orlen Lund,Orlen,160 Forest Way,Lund,Sweden,LPG,0.87
ST09398,Lukoil Ploiesti,Lukoil,2 Woodland Rd,Ploiesti,Romania,Gasoline 98,1.731
ST10931,St1 Funchal,St1,106 West Ave,Funchal,Portugal,Diesel,1.639
ST06311,Shell Rennes,Shell,80 Garden St,Rennes,France,Gasoline 98,1.987
ST02717,Teboil Dusseldorf,Teboil,163 Lake Way,Dusseldorf,Germany,Gasoline 95,1.734
ST00406,St1 Kedainiai,St1,27 Sunset Blvd,Kedainiai,Lithuania,Gasoline 95,1.646
ST05362,Agip Mons,Agip,164 Maple Way,Mons,Belgium,Gasoline 95,1.745
ST03200,Total Bielefeld,Total,102 Lake St,Bielefeld,Germany,Diesel,1.785
ST07989,Eni Messina,Eni,58 Elm Ave,Messina,Italy,LPG,0.85
ST04797,Aral Nijmegen,Aral,68 River Way,Nijmegen,Netherlands,Gasoline 95,1.827
ST01720,St1 Warsaw,St1,148 Park Blvd,Warsaw,Poland,Gasoline 95,1.66
ST04607,Lukoil Tilburg,Lukoil,189 Hill Way,Tilburg,Netherlands,LPG,0.805
ST02806,Jet Dortmund,Jet,66 Mill Ave,Dortmund,Germany,LPG,0.858
ST09156,Astarta Timisoara,Astarta,21 Elm St,Timisoara,Romania,Diesel,1.476
ST02912,Shell Dresden,Shell,184 Arlington St,Dresden,Germany,Gasoline 95,1.832
ST09321,Shell Brasov,Shell,199 Windsor Way,Brasov,Romania,Gasoline 98,1.64
ST08392,Rimi Salzburg,Rimi,26 Bridge Way,Salzburg,Austria,Gasoline 95,1.832
ST01866,Q8 Poznan,Q8,43 Maple Blvd,Poznan,Poland,LPG,0.679
ST04539,St1 Utrecht,St1,59 Mill Ln,Utrecht,Netherlands,Diesel,1.766
ST06335,Aral Rennes,Aral,60 South Dr,Rennes,France,Gasoline 95,1.739
ST02112,Jet Bialystok,Jet,31 Church Rd,Bialystok,Poland,LPG,0.627
ST05131,Lukoil Charleroi,Lukoil,134 East Ave,Charleroi,Belgium,Diesel,1.596
ST04553,Aral Utrecht,Aral,33 Maple Dr,Utrecht,Netherlands,Gasoline 98,1.858
ST09697,BP Randers,BP,137 Church Ln,Randers,Denmark,Gasoline 98,2.102
ST07029,Esso Las Palmas,Esso,64 Mill Ave,Las Palmas,Spain,Gasoline 95,1.657
ST06828,Rimi Seville,Rimi,132 Lakeview Ave,Seville,Spain,LPG,0.696
ST03287,Statoil Helsinki,Statoil,200 South Dr,Helsinki,Finland,Gasoline 95,1.893
ST06065,Q8 Nice,Q8,18 Hillside St,Nice,France,LPG,0.868
ST04572,Shell Eindhoven,Shell,126 Lake Rd,Eindhoven,Netherlands,Gasoline 98,1.941
ST09769,Agip Kolding,Agip,58 Mill Ln,Kolding,Denmark,LPG,0.825
ST01942,Teboil Szczecin,Teboil,95 Highland Pl,Szczecin,Poland,Gasoline 98,1.723
ST05137,Astarta Charleroi,Astarta,144 Market Blvd,Charleroi,Belgium,Gasoline 95,1.834
ST07399,Shell Elche,Shell,192 Grove Way,Elche,Spain,Gasoline 95,1.709
ST09238,Astarta Constanta,Astarta,22 Valley Ln,Constanta,Romania,LPG,0.628
ST10929,Rimi Funchal,Rimi,101 Meadow Ave,Funchal,Portugal,Gasoline 98,1.827
ST09328,St1 Brasov,St1,189 Elm Pl,Brasov,Romania,Gasoline 95,1.578
ST02831,BP Essen,BP,135 Grove Ave,Essen,Germany,LPG,0.724
ST02629,Lukoil Frankfurt,Lukoil,99 Station Way,Frankfurt,Germany,Diesel,1.781
ST07420,Eni Elche,Eni,168 View Rd,Elche,Spain,LPG,0.745
ST06031,Total Toulouse,Total,159 View St,Toulouse,France,Gasoline 95,1.839
ST10033,Jet Stavanger,Jet,162 Station Dr,Stavanger,Norway,LPG,0.784
ST06316,Esso Rennes,Esso,185 Elm Ave,Rennes,France,Diesel,1.755
ST06483,Q8 Toulon,Q8,15 Cross Way,Toulon,France,Gasoline 95,1.783
ST07006,Aral Palma,Aral,82 Clifton Way,Palma,Spain,Diesel,1.591
ST10807,Shell Amadora,Shell,38 Maple Pl,Amadora,Portugal,Gasoline 95,1.683
ST10475,Circle K Winterthur,Circle K,17 Mill Way,Winterthur,Switzerland,Gasoline 98,2.07
ST04681,Statoil Groningen,Statoil,20 Cedar Ln,Groningen,Netherlands,Gasoline 95,1.775
ST07746,Eni Bologna,Eni,126 Windsor Rd,Bologna,Italy,Diesel,1.745
ST03190,BP Bielefeld,BP,184 Lakeview Ave,Bielefeld,Germany,Diesel,1.686
ST08677,BP Budapest,BP,125 Main Rd,Budapest,Hungary,LPG,0.769
ST08292,Q8 Vienna,Q8,129 Cedar Rd,Vienna,Austria,Diesel,1.696
ST02712,Esso Dusseldorf,Esso,46 North Blvd,Dusseldorf,Germany,Diesel,1.725
ST08102,Eni Brescia,Eni,165 Cedar Blvd,Brescia,Italy,Diesel,1.732
ST06368,Total Reims,Total,48 Clifton Rd,Reims,France,Gasoline 98,1.999
ST09411,St1 Ploiesti,St1,72 Cedar Ave,Ploiesti,Romania,Diesel,1.484
ST10929,Rimi Funchal,Rimi,101 Meadow Ave,Funchal,Portugal,Diesel,1.69
ST03262,Shell Helsinki,Shell,10 Hill Ave,Helsinki,Finland,LPG,0.767
ST03917,Lukoil Uppsala,Lukoil,87 Valley Dr,Uppsala,Sweden,Gasoline 95,1.759
ST01085,Aral Rezekne,Aral,87 Oak Pl,Rezekne,Latvia,Gasoline 98,1.834
ST06766,Agip Barcelona,Agip,134 Forest Pl,Barcelona,Spain,Gasoline 98,1.977
ST00157,Circle K Panevezys,Circle K,110 View Pl,Panevezys,Lithuania,Gasoline 95,1.698
ST05895,Lukoil Paris,Lukoil,50 Elm Ave,Paris,France,LPG,0.834
ST04212,Q8 Lund,Q8,44 Greenfield Way,Lund,Sweden,LPG,0.855
ST09592,Statoil Odense,Statoil,41 Park Dr,Odense,Denmark,Gasoline 98,2.073
ST08421,Orlen Innsbruck,Orlen,170 Forest Way,Innsbruck,Austria,LPG,0.856
ST10156,Jet Kristiansand,Jet,26 Highland Pl,Kristiansand,Norway,Diesel,1.853
ST01952,Jet Szczecin,Jet,58 Highland Rd,Szczecin,Poland,Diesel,1.486
ST08794,Astarta Pecs,Astarta,85 Bridge St,Pecs,Hungary,Gasoline 98,1.707
ST05692,Neste Olomouc,Neste,188 Woodland Rd,Olomouc,Czech Republic,Diesel,1.624
ST04802,Statoil Nijmegen,Statoil,137 View Dr,Nijmegen,Netherlands,Gasoline 98,1.94
ST01902,Rimi Gdansk,Rimi,18 Cross Way,Gdansk,Poland,LPG,0.644
ST06606,Circle K Nimes,Circle K,20 Grove Way,Nimes,France,Gasoline 95,1.835
ST07236,Circle K Gijon,Circle K,196 Market Way,Gijon,Spain,Diesel,1.757
ST02039,Circle K Katowice,Circle K,50 Meadow Rd,Katowice,Poland,LPG,0.656
ST07078,Tamoil Bilbao,Tamoil,57 Hill Rd,Bilbao,Spain,Gasoline 98,1.976
ST10241,Aral Tromsoe,Aral,7 Pine Ave,Tromsoe,Norway,Gasoline 98,2.034
ST01271,Rimi Cesis,Rimi,50 Cross Ave,Cesis,Latvia,LPG,0.778
ST09591,Agip Odense,Agip,104 Station Rd,Odense,Denmark,Diesel,1.714
ST09729,Neste Kolding,Neste,51 Lakeview Way,Kolding,Denmark,LPG,0.736
ST01962,Circle K Bydgoszcz,Circle K,181 Cross Blvd,Bydgoszcz,Poland,Gasoline 98,1.673
ST10810,Esso Amadora,Esso,118 Main Blvd,Amadora,Portugal,LPG,0.796
ST03073,Teboil Bochum,Teboil,48 Mill Ln,Bochum,Germany,Diesel,1.784
ST00465,Viada Taurage,Viada,187 Meadow Ave,Taurage,Lithuania,Gasoline 98,1.748
ST00259,Tamoil Marijampole,Tamoil,81 Forest Pl,Marijampole,Lithuania,Gasoline 98,1.772
ST05328,Circle K Mons,Circle K,199 Cross St,Mons,Belgium,Diesel,1.771
ST06750,St1 Barcelona,St1,14 Lakeview Rd,Barcelona,Spain,Gasoline 95,1.706
ST04076,Astarta Helsingborg,Astarta,3 Cross Rd,Helsingborg,Sweden,Gasoline 95,1.742
ST06832,Q8 Seville,Q8,16 Market Pl,Seville,Spain,Gasoline 95,1.756
ST10252,Lukoil Sarpsborg,Lukoil,37 Cross Ln,Sarpsborg,Norway,LPG,0.877
